investment,rd_intensity,leverage,interest_rate,sector,firm,year
29,6.1,0.65,7.3,2,110,2023
16,5.2,0.52,3.7,2,110,2024
22,6.6,0.77,2.4,1,111,2000
14,5.3,0.74,7.6,1,111,2001
14,5.6,0.13,5,1,111,2002
36,5,0.22,4,1,111,2003
18,6.9,0.3,2.2,1,111,2004
18,3.6,0.23,7.9,1,111,2005
22,5.6,0.16,2.1,1,111,2006
36,5.4,0.21,3.4,1,111,2007
15,6.2,0.47,2.9,1,111,2008
12,1.3,0.52,4.1,1,111,2009
13,0,0.13,3.2,1,111,2010
12,2.9,0.67,5.6,1,111,2011
16,4.8,0.14,6.9,1,111,2012
40,7.1,0.31,3.4,1,111,2013
34,8.4,0.16,4,1,111,2014
16,5.1,0.43,4.1,1,111,2015
41,9.3,0.74,6.5,1,111,2016
22,4.9,0.7,5.6,1,111,2017
26,6.3,0.05,5.5,1,111,2018
17,4,0.49,8,1,111,2019
15,4,0.49,7,1,111,2020
14,4.8,0.06,7.6,1,111,2021
20,5,0.63,2.8,1,111,2022
12,7.1,0.26,7.3,1,111,2023
11,4.9,0.69,3.7,1,111,2024
14,0.7,0.36,2.4,5,112,2000
19,2,0.65,7.6,5,112,2001
13,9.2,0.11,5,5,112,2002
31,8.7,0.49,4,5,112,2003
14,5.9,0.68,2.2,5,112,2004
18,4.5,0.4,7.9,5,112,2005
25,3.3,0.15,2.1,5,112,2006
19,6.4,0.26,3.4,5,112,2007
30,6.9,0.09,2.9,5,112,2008
11,1.7,0.35,4.1,5,112,2009
12,2.3,0.12,3.2,5,112,2010
9,3.2,0.69,5.6,5,112,2011
21,4,0.74,6.9,5,112,2012
31,3.1,0.79,3.4,5,112,2013
26,7.4,0.57,4,5,112,2014
18,2.1,0.07,4.1,5,112,2015
19,7.7,0.43,6.5,5,112,2016
18,7.6,0.15,5.6,5,112,2017
22,2.6,0.42,5.5,5,112,2018
44,12.4,0.13,8,5,112,2019
17,6.5,0.41,7,5,112,2020
8,2.7,0.71,7.6,5,112,2021
31,5.7,0.63,2.8,5,112,2022
8,4.5,0.11,7.3,5,112,2023
14,3.9,0.43,3.7,5,112,2024
23,6.4,0.66,2.4,3,113,2000
29,0,0.35,7.6,3,113,2001
21,1.6,0.01,5,3,113,2002
37,7.8,0.77,4,3,113,2003
26,7.6,0.22,2.2,3,113,2004
23,4.5,0.69,7.9,3,113,2005
27,7.1,0.57,2.1,3,113,2006
29,4.3,0.14,3.4,3,113,2007
16,4.9,0,2.9,3,113,2008
29,3.8,0.49,4.1,3,113,2009
17,2.8,0.23,3.2,3,113,2010
12,6.4,0.72,5.6,3,113,2011
23,10.6,0.71,6.9,3,113,2012
76,8.7,0.06,3.4,3,113,2013
34,2.8,0.46,4,3,113,2014
21,2.5,0.09,4.1,3,113,2015
22,3.7,0.5,6.5,3,113,2016
19,1.8,0.79,5.6,3,113,2017
41,7.5,0.2,5.5,3,113,2018
18,0,0.25,8,3,113,2019
8,3.7,0.71,7,3,113,2020
10,4.8,0.48,7.6,3,113,2021
30,9.4,0.74,2.8,3,113,2022
16,3.9,0.59,7.3,3,113,2023
28,7.5,0.09,3.7,3,113,2024
25,1.6,0.07,2.4,1,114,2000
24,5.1,0.23,7.6,1,114,2001
17,10.6,0.41,5,1,114,2002
24,7.9,0.66,4,1,114,2003
18,6.8,0.48,2.2,1,114,2004
24,6,0.76,7.9,1,114,2005
33,0.7,0.65,2.1,1,114,2006
10,0.7,0.63,3.4,1,114,2007
11,1.5,0.58,2.9,1,114,2008
18,0,0.41,4.1,1,114,2009
20,4.2,0.39,3.2,1,114,2010
21,4.8,0.05,5.6,1,114,2011
16,6.9,0.6,6.9,1,114,2012
21,6,0.3,3.4,1,114,2013
20,7.8,0.7,4,1,114,2014
23,6,0.17,4.1,1,114,2015
16,6.4,0.41,6.5,1,114,2016
27,9.6,0.69,5.6,1,114,2017
20,3.8,0.8,5.5,1,114,2018
49,7.8,0.14,8,1,114,2019
15,9.2,0.67,7,1,114,2020
8,3.1,0.78,7.6,1,114,2021
23,1.6,0.44,2.8,1,114,2022
15,7,0.48,7.3,1,114,2023
15,8.2,0.56,3.7,1,114,2024
24,7.9,0.31,2.4,1,115,2000
23,4.8,0.7,7.6,1,115,2001
9,2,0.29,5,1,115,2002
29,6.7,0.62,4,1,115,2003
15,7.9,0.63,2.2,1,115,2004
18,4.6,0.24,7.9,1,115,2005
32,0.1,0.18,2.1,1,115,2006
16,6.8,0.51,3.4,1,115,2007
22,3,0.4,2.9,1,115,2008
30,6.6,0.73,4.1,1,115,2009
21,2.8,0.04,3.2,1,115,2010
7,4.1,0.19,5.6,1,115,2011
19,0,0.45,6.9,1,115,2012
26,6.2,0.4,3.4,1,115,2013
22,6,0.15,4,1,115,2014
27,6.8,0.1,4.1,1,115,2015
15,2.1,0.6,6.5,1,115,2016
18,2.1,0.5,5.6,1,115,2017
20,4.6,0.5,5.5,1,115,2018
23,4.7,0.3,8,1,115,2019
11,1.3,0.72,7,1,115,2020
8,2.2,0.54,7.6,1,115,2021
15,0,0.29,2.8,1,115,2022
14,0.2,0.5,7.3,1,115,2023
13,4.1,0.46,3.7,1,115,2024
26,7.9,0.06,2.4,5,116,2000
25,6.1,0.66,7.6,5,116,2001
17,6.8,0.05,5,5,116,2002
48,8.8,0.78,4,5,116,2003
18,4.3,0.41,2.2,5,116,2004
24,4,0.58,7.9,5,116,2005
37,5.6,0.52,2.1,5,116,2006
7,0.1,0.79,3.4,5,116,2007
32,4.6,0.09,2.9,5,116,2008
17,7.8,0.37,4.1,5,116,2009
18,4.3,0.33,3.2,5,116,2010
19,11.9,0.43,5.6,5,116,2011
12,7.5,0.73,6.9,5,116,2012
17,0.5,0.62,3.4,5,116,2013
23,4.9,0.78,4,5,116,2014
16,4.4,0.73,4.1,5,116,2015
17,3.9,0.77,6.5,5,116,2016
26,6.8,0.23,5.6,5,116,2017
15,2.8,0.27,5.5,5,116,2018
11,3.4,0.48,8,5,116,2019
24,5,0.07,7,5,116,2020
14,3.6,0.57,7.6,5,116,2021
47,7.4,0.03,2.8,5,116,2022
23,6.4,0.65,7.3,5,116,2023
19,6.1,0.52,3.7,5,116,2024
20,0,0.46,2.4,4,117,2000
18,6.6,0.78,7.6,4,117,2001
10,0,0.76,5,4,117,2002
20,0,0.52,4,4,117,2003
12,1.4,0.73,2.2,4,117,2004
11,0.2,0.72,7.9,4,117,2005
31,7.4,0.61,2.1,4,117,2006
22,6,0.3,3.4,4,117,2007
14,0.8,0.76,2.9,4,117,2008
22,8.7,0.54,4.1,4,117,2009
15,1.2,0.03,3.2,4,117,2010
13,8.9,0.24,5.6,4,117,2011
12,2.8,0.79,6.9,4,117,2012
37,6.4,0.18,3.4,4,117,2013
28,3.5,0.69,4,4,117,2014
32,4.6,0.44,4.1,4,117,2015
13,0,0.76,6.5,4,117,2016
22,5.2,0.27,5.6,4,117,2017
14,4,0.03,5.5,4,117,2018
28,7.5,0.44,8,4,117,2019
18,5.5,0.03,7,4,117,2020
10,0.2,0.23,7.6,4,117,2021
25,1.1,0.51,2.8,4,117,2022
11,2.8,0.39,7.3,4,117,2023
12,2.3,0.73,3.7,4,117,2024
28,1.6,0.11,2.4,3,118,2000
45,5.3,0.78,7.6,3,118,2001
30,4.5,0.46,5,3,118,2002
37,7.9,0.31,4,3,118,2003
18,1.5,0.42,2.2,3,118,2004
17,5.4,0.4,7.9,3,118,2005
17,5.1,0.79,2.1,3,118,2006
19,6.6,0.54,3.4,3,118,2007
14,6.1,0.59,2.9,3,118,2008
23,3.4,0.23,4.1,3,118,2009
13,2.7,0.37,3.2,3,118,2010
12,11.1,0.38,5.6,3,118,2011
16,4,0.07,6.9,3,118,2012
19,2.3,0.61,3.4,3,118,2013
34,6.3,0.27,4,3,118,2014
45,5.8,0.26,4.1,3,118,2015
19,7.9,0.3,6.5,3,118,2016
19,4.5,0.74,5.6,3,118,2017
12,2.7,0.4,5.5,3,118,2018
21,1.4,0.59,8,3,118,2019
17,2.7,0.75,7,3,118,2020
7,3.6,0.69,7.6,3,118,2021
23,8.1,0.36,2.8,3,118,2022
14,2.6,0.49,7.3,3,118,2023
20,1.4,0.06,3.7,3,118,2024
26,2.1,0.01,2.4,2,119,2000
24,4,0.21,7.6,2,119,2001
21,3.6,0.28,5,2,119,2002
43,4.6,0.02,4,2,119,2003
9,1.8,0.48,2.2,2,119,2004
10,6.4,0.6,7.9,2,119,2005
25,4.4,0.37,2.1,2,119,2006
17,6.5,0.32,3.4,2,119,2007
25,8.5,0.01,2.9,2,119,2008
18,8.5,0.12,4.1,2,119,2009
42,9.2,0.77,3.2,2,119,2010
10,7,0.24,5.6,2,119,2011
25,1.6,0.42,6.9,2,119,2012
32,3.8,0.6,3.4,2,119,2013
20,0,0.76,4,2,119,2014
16,1.8,0.28,4.1,2,119,2015
34,1.2,0.05,6.5,2,119,2016
12,2.8,0.22,5.6,2,119,2017
17,4.6,0.49,5.5,2,119,2018
29,6.4,0.03,8,2,119,2019
28,8.2,0.49,7,2,119,2020
9,8.2,0.23,7.6,2,119,2021
34,8.6,0.27,2.8,2,119,2022
21,2.6,0.23,7.3,2,119,2023
23,7.1,0.23,3.7,2,119,2024
34,2.8,0.68,2.4,4,120,2000
20,11,0.47,7.6,4,120,2001
17,5.6,0.77,5,4,120,2002
20,5.2,0.4,4,4,120,2003
31,5.9,0.14,2.2,4,120,2004
21,4.2,0.07,7.9,4,120,2005
29,6.5,0.71,2.1,4,120,2006
15,6.2,0.68,3.4,4,120,2007
15,4.1,0.32,2.9,4,120,2008
18,4.1,0.43,4.1,4,120,2009
17,3.1,0.15,3.2,4,120,2010
15,5.9,0.35,5.6,4,120,2011
25,7,0.08,6.9,4,120,2012
39,8.7,0.14,3.4,4,120,2013
22,0.8,0.76,4,4,120,2014
21,2.1,0.35,4.1,4,120,2015
13,5.9,0.3,6.5,4,120,2016
18,10,0.77,5.6,4,120,2017
22,7.8,0.76,5.5,4,120,2018
31,5.5,0.22,8,4,120,2019
29,9.8,0.52,7,4,120,2020
7,3.3,0.56,7.6,4,120,2021
35,9,0.06,2.8,4,120,2022
19,6.3,0.02,7.3,4,120,2023
18,6.4,0.57,3.7,4,120,2024
26,3,0.42,2.4,1,121,2000
23,6.2,0.08,7.6,1,121,2001
13,4.2,0.42,5,1,121,2002
26,7.2,0.39,4,1,121,2003
11,8.1,0.17,2.2,1,121,2004
22,5.7,0.58,7.9,1,121,2005
21,7.4,0.6,2.1,1,121,2006
19,0,0.78,3.4,1,121,2007
18,7.9,0.75,2.9,1,121,2008
22,2.5,0.54,4.1,1,121,2009
18,3.2,0.61,3.2,1,121,2010
18,8.2,0.55,5.6,1,121,2011
26,5.2,0.78,6.9,1,121,2012
34,9.7,0.12,3.4,1,121,2013
35,3.3,0.51,4,1,121,2014
13,5.2,0.73,4.1,1,121,2015
16,0.2,0.15,6.5,1,121,2016
16,3.3,0.2,5.6,1,121,2017
14,8.1,0.41,5.5,1,121,2018
42,5.1,0.28,8,1,121,2019
21,2.1,0.45,7,1,121,2020
9,0.9,0.77,7.6,1,121,2021
20,6.5,0.09,2.8,1,121,2022
15,2.9,0.32,7.3,1,121,2023
17,8.8,0.31,3.7,1,121,2024
22,5.9,0.56,2.4,3,122,2000
15,3,0.52,7.6,3,122,2001
20,5.4,0.76,5,3,122,2002
17,3.4,0.33,4,3,122,2003
15,4.2,0.44,2.2,3,122,2004
9,0,0.51,7.9,3,122,2005
24,0,0.53,2.1,3,122,2006
28,5.3,0.31,3.4,3,122,2007
24,7.9,0.33,2.9,3,122,2008
16,5.2,0.24,4.1,3,122,2009
27,9.5,0.16,3.2,3,122,2010
13,4.7,0.19,5.6,3,122,2011
20,6,0.41,6.9,3,122,2012
27,10.4,0.54,3.4,3,122,2013
22,8.7,0.22,4,3,122,2014
22,5.8,0.56,4.1,3,122,2015
13,1.7,0.41,6.5,3,122,2016
24,2.6,0.16,5.6,3,122,2017
26,8.1,0.36,5.5,3,122,2018
21,9.6,0.77,8,3,122,2019
18,7,0.61,7,3,122,2020
6,6.1,0.68,7.6,3,122,2021
35,3.1,0.19,2.8,3,122,2022
26,4.5,0.54,7.3,3,122,2023
17,1.1,0.29,3.7,3,122,2024
22,5.7,0.75,2.4,2,123,2000
22,9.5,0.25,7.6,2,123,2001
9,0,0.52,5,2,123,2002
36,8.8,0.66,4,2,123,2003
27,6.2,0.25,2.2,2,123,2004
15,3.7,0.67,7.9,2,123,2005
17,0,0.33,2.1,2,123,2006
16,2.1,0.36,3.4,2,123,2007
23,7.8,0.14,2.9,2,123,2008
27,6.7,0.01,4.1,2,123,2009
12,0.7,0.52,3.2,2,123,2010
19,6.9,0.2,5.6,2,123,2011
30,6,0.76,6.9,2,123,2012
22,9.1,0.55,3.4,2,123,2013
33,1.2,0.08,4,2,123,2014
25,11.5,0.22,4.1,2,123,2015
14,0,0.27,6.5,2,123,2016
23,2.6,0.08,5.6,2,123,2017
23,3.6,0.14,5.5,2,123,2018
19,3.9,0.77,8,2,123,2019
9,0,0.52,7,2,123,2020
17,3.5,0.04,7.6,2,123,2021
21,1.6,0.01,2.8,2,123,2022
25,0.3,0.07,7.3,2,123,2023
15,5.5,0.41,3.7,2,123,2024
29,9.4,0.19,2.4,3,124,2000
14,4.3,0.78,7.6,3,124,2001
39,9.3,0.04,5,3,124,2002
41,9.9,0.38,4,3,124,2003
9,3,0.21,2.2,3,124,2004
27,6.9,0.06,7.9,3,124,2005
30,5.3,0.54,2.1,3,124,2006
21,0,0.69,3.4,3,124,2007
24,8.2,0.17,2.9,3,124,2008
14,3,0.68,4.1,3,124,2009
23,9.3,0.66,3.2,3,124,2010
16,6.8,0.36,5.6,3,124,2011
21,0,0.06,6.9,3,124,2012
34,6.2,0.12,3.4,3,124,2013
24,8,0.3,4,3,124,2014
14,6.1,0.63,4.1,3,124,2015
22,4.5,0.28,6.5,3,124,2016
28,7.7,0.68,5.6,3,124,2017
14,5.3,0.17,5.5,3,124,2018
18,1,0.31,8,3,124,2019
19,5.1,0.4,7,3,124,2020
14,4.2,0.07,7.6,3,124,2021
37,9.3,0.39,2.8,3,124,2022
17,4.6,0.65,7.3,3,124,2023
28,8.8,0.16,3.7,3,124,2024
42,8.8,0.15,2.4,4,125,2000
14,5.3,0.6,7.6,4,125,2001
13,1.4,0.37,5,4,125,2002
20,5.9,0.68,4,4,125,2003
15,4.7,0.16,2.2,4,125,2004
30,3.2,0.19,7.9,4,125,2005
39,5,0.62,2.1,4,125,2006
12,0.7,0.63,3.4,4,125,2007
21,1.6,0.63,2.9,4,125,2008
13,5.2,0.8,4.1,4,125,2009
16,2.3,0.13,3.2,4,125,2010
11,4.2,0.15,5.6,4,125,2011
24,8,0.19,6.9,4,125,2012
20,4.6,0.78,3.4,4,125,2013
21,5.9,0.27,4,4,125,2014
43,9.3,0.38,4.1,4,125,2015
14,4.7,0.36,6.5,4,125,2016
32,5.1,0.15,5.6,4,125,2017
19,6.3,0.69,5.5,4,125,2018
35,6.8,0.2,8,4,125,2019
16,3.5,0.53,7,4,125,2020
8,3,0.52,7.6,4,125,2021
26,6.5,0.51,2.8,4,125,2022
19,8.6,0.62,7.3,4,125,2023
10,3.3,0.14,3.7,4,125,2024
29,7,0.79,2.4,1,126,2000
22,0,0.12,7.6,1,126,2001
20,7.4,0.7,5,1,126,2002
27,4.1,0.19,4,1,126,2003
19,3.1,0.09,2.2,1,126,2004
16,3.7,0.02,7.9,1,126,2005
20,5.4,0.35,2.1,1,126,2006
27,7.7,0.09,3.4,1,126,2007
30,9.5,0.1,2.9,1,126,2008
17,5.3,0.67,4.1,1,126,2009
10,3.2,0.74,3.2,1,126,2010
18,3.5,0.03,5.6,1,126,2011
23,3.8,0.22,6.9,1,126,2012
26,8.4,0.43,3.4,1,126,2013
39,11.2,0.22,4,1,126,2014
22,8.7,0.18,4.1,1,126,2015
20,3.5,0.16,6.5,1,126,2016
30,4.3,0.34,5.6,1,126,2017
24,6.6,0.61,5.5,1,126,2018
29,4.8,0.43,8,1,126,2019
11,4,0.71,7,1,126,2020
9,5.5,0.11,7.6,1,126,2021
29,5.3,0.53,2.8,1,126,2022
26,2.9,0.34,7.3,1,126,2023
21,5.8,0.35,3.7,1,126,2024
39,6.1,0.42,2.4,3,127,2000
15,7.7,0.79,7.6,3,127,2001
6,0.9,0.55,5,3,127,2002
39,5.5,0.01,4,3,127,2003
22,3.7,0.26,2.2,3,127,2004
21,7.8,0.01,7.9,3,127,2005
39,12.7,0.77,2.1,3,127,2006
16,5.8,0.14,3.4,3,127,2007
20,5,0.76,2.9,3,127,2008
24,4.4,0.11,4.1,3,127,2009
16,8.7,0.69,3.2,3,127,2010
10,14,0.79,5.6,3,127,2011
31,6.3,0.69,6.9,3,127,2012
12,3.2,0.44,3.4,3,127,2013
31,5.4,0.52,4,3,127,2014
28,7.3,0.53,4.1,3,127,2015
12,1.1,0.65,6.5,3,127,2016
16,2.7,0.05,5.6,3,127,2017
21,4.8,0,5.5,3,127,2018
36,5.3,0.31,8,3,127,2019
22,2.3,0.36,7,3,127,2020
13,2.8,0.24,7.6,3,127,2021
27,7.4,0.08,2.8,3,127,2022
11,9.2,0.16,7.3,3,127,2023
21,5.6,0.19,3.7,3,127,2024
19,3.3,0.46,2.4,2,128,2000
26,6.7,0.31,7.6,2,128,2001
14,2.1,0.03,5,2,128,2002
28,2.2,0.29,4,2,128,2003
16,0.5,0.71,2.2,2,128,2004
20,6.1,0.8,7.9,2,128,2005
35,4.8,0.34,2.1,2,128,2006
20,7.5,0.08,3.4,2,128,2007
31,5,0.71,2.9,2,128,2008
16,4.3,0.71,4.1,2,128,2009
20,6.1,0.24,3.2,2,128,2010
16,5.9,0.14,5.6,2,128,2011
25,8.4,0.7,6.9,2,128,2012
18,7.2,0.48,3.4,2,128,2013
20,5.2,0.15,4,2,128,2014
16,10.7,0.54,4.1,2,128,2015
27,7.7,0.04,6.5,2,128,2016
37,5.4,0.21,5.6,2,128,2017
14,9,0.07,5.5,2,128,2018
13,5,0.73,8,2,128,2019
20,7.6,0.18,7,2,128,2020
12,4.1,0.57,7.6,2,128,2021
40,6.3,0.56,2.8,2,128,2022
14,7.4,0.67,7.3,2,128,2023
20,3.4,0.76,3.7,2,128,2024
32,4.9,0.12,2.4,4,129,2000
9,5,0.44,7.6,4,129,2001
18,0,0.67,5,4,129,2002
18,8.2,0.63,4,4,129,2003
14,6.1,0.16,2.2,4,129,2004
11,3.9,0.78,7.9,4,129,2005
21,2.7,0.46,2.1,4,129,2006
23,5.7,0,3.4,4,129,2007
22,6.6,0.5,2.9,4,129,2008
22,3.6,0.58,4.1,4,129,2009
21,8,0.4,3.2,4,129,2010
12,3,0.49,5.6,4,129,2011
17,5.9,0.37,6.9,4,129,2012
12,6.9,0.53,3.4,4,129,2013
20,3.6,0.06,4,4,129,2014
20,6.5,0.78,4.1,4,129,2015
26,2.4,0.11,6.5,4,129,2016
30,2.5,0.4,5.6,4,129,2017
14,4.6,0.54,5.5,4,129,2018
15,0.8,0.59,8,4,129,2019
27,6.9,0.32,7,4,129,2020
10,7.9,0.7,7.6,4,129,2021
31,9.4,0.3,2.8,4,129,2022
20,9.3,0.67,7.3,4,129,2023
42,11.9,0.03,3.7,4,129,2024
27,3.4,0.38,2.4,4,130,2000
13,3.1,0.18,7.6,4,130,2001
11,0.2,0.52,5,4,130,2002
17,8,0.06,4,4,130,2003
12,0.5,0.5,2.2,4,130,2004
41,1.8,0.44,7.9,4,130,2005
57,11.8,0.22,2.1,4,130,2006
13,3.2,0.07,3.4,4,130,2007
30,7.5,0.68,2.9,4,130,2008
28,5.8,0.09,4.1,4,130,2009
35,10.6,0.78,3.2,4,130,2010
13,7.5,0.36,5.6,4,130,2011
26,7.5,0.53,6.9,4,130,2012
34,3.1,0.74,3.4,4,130,2013
61,6.1,0.01,4,4,130,2014
30,10.3,0.73,4.1,4,130,2015
26,0.9,0.19,6.5,4,130,2016
21,3.3,0.08,5.6,4,130,2017
16,4.8,0.52,5.5,4,130,2018
19,4.6,0.19,8,4,130,2019
23,11.4,0.62,7,4,130,2020
11,8.6,0.04,7.6,4,130,2021
32,5.8,0.73,2.8,4,130,2022
9,5,0.74,7.3,4,130,2023
14,6.3,0.52,3.7,4,130,2024
17,2.8,0.76,2.4,5,131,2000
18,10.3,0.4,7.6,5,131,2001
13,10,0.18,5,5,131,2002
25,4.3,0.35,4,5,131,2003
46,12.2,0.18,2.2,5,131,2004
34,9.6,0.26,7.9,5,131,2005
23,0,0.34,2.1,5,131,2006
21,4,0.19,3.4,5,131,2007
31,4.9,0.2,2.9,5,131,2008
16,6.8,0.4,4.1,5,131,2009
23,3.2,0.71,3.2,5,131,2010
13,6.9,0.66,5.6,5,131,2011
9,3.6,0.59,6.9,5,131,2012
19,1.2,0.04,3.4,5,131,2013
29,6.6,0.21,4,5,131,2014
9,7.5,0.6,4.1,5,131,2015
20,1.5,0.17,6.5,5,131,2016
27,6.7,0.6,5.6,5,131,2017
14,4.9,0.46,5.5,5,131,2018
20,2.2,0.61,8,5,131,2019
14,5.6,0.64,7,5,131,2020
9,4,0.77,7.6,5,131,2021
28,5.7,0.43,2.8,5,131,2022
12,6.3,0.52,7.3,5,131,2023
12,2,0.07,3.7,5,131,2024
31,9.8,0.27,2.4,1,132,2000
21,8.6,0.67,7.6,1,132,2001
9,6.5,0.66,5,1,132,2002
50,6.9,0.54,4,1,132,2003
22,6.4,0.68,2.2,1,132,2004
22,7.4,0.59,7.9,1,132,2005
37,6.6,0.22,2.1,1,132,2006
22,4.2,0.65,3.4,1,132,2007
14,4.1,0.73,2.9,1,132,2008
21,9.6,0.41,4.1,1,132,2009
21,12.2,0.77,3.2,1,132,2010
15,6.4,0.23,5.6,1,132,2011
21,0.4,0.24,6.9,1,132,2012
42,9.1,0.31,3.4,1,132,2013
28,3.7,0.25,4,1,132,2014
17,1.5,0.47,4.1,1,132,2015
19,8.7,0.34,6.5,1,132,2016
21,2.1,0.05,5.6,1,132,2017
17,5.2,0.49,5.5,1,132,2018
12,0,0.79,8,1,132,2019
20,5.7,0.03,7,1,132,2020
12,1.7,0.19,7.6,1,132,2021
12,2.7,0.67,2.8,1,132,2022
21,10.6,0.54,7.3,1,132,2023
17,5.6,0.13,3.7,1,132,2024
22,3.5,0.8,2.4,1,133,2000
16,5.6,0.64,7.6,1,133,2001
8,3.4,0.41,5,1,133,2002
29,2.1,0.17,4,1,133,2003
21,6.4,0.73,2.2,1,133,2004
24,2.2,0.17,7.9,1,133,2005
28,3.1,0.36,2.1,1,133,2006
16,5.9,0.77,3.4,1,133,2007
13,3.5,0.53,2.9,1,133,2008
18,3.2,0.78,4.1,1,133,2009
14,7.2,0.24,3.2,1,133,2010
11,5.8,0.6,5.6,1,133,2011
31,3.4,0.31,6.9,1,133,2012
28,8.7,0.4,3.4,1,133,2013
37,1.2,0.03,4,1,133,2014
17,2.3,0.33,4.1,1,133,2015
15,3.3,0.58,6.5,1,133,2016
28,4.9,0.03,5.6,1,133,2017
15,5.9,0.51,5.5,1,133,2018
19,2.2,0.14,8,1,133,2019
15,2.6,0.32,7,1,133,2020
14,3.2,0.43,7.6,1,133,2021
28,7.3,0.68,2.8,1,133,2022
16,2.8,0.54,7.3,1,133,2023
15,4.8,0.43,3.7,1,133,2024
23,10.9,0.61,2.4,2,134,2000
25,7.6,0.61,7.6,2,134,2001
30,8.1,0.06,5,2,134,2002
28,3.4,0.71,4,2,134,2003
17,1,0.71,2.2,2,134,2004
32,4.3,0.03,7.9,2,134,2005
23,4.9,0.1,2.1,2,134,2006
22,7.7,0.04,3.4,2,134,2007
16,2.8,0.15,2.9,2,134,2008
9,0,0.2,4.1,2,134,2009
13,1.4,0.64,3.2,2,134,2010
14,1.1,0.2,5.6,2,134,2011
52,6.8,0.22,6.9,2,134,2012
38,2.1,0.18,3.4,2,134,2013
13,1.4,0.78,4,2,134,2014
16,0.6,0.12,4.1,2,134,2015
17,0,0.49,6.5,2,134,2016
20,0.7,0.3,5.6,2,134,2017
8,4.4,0.64,5.5,2,134,2018
27,7.4,0.51,8,2,134,2019
15,4.9,0.18,7,2,134,2020
9,5.9,0.66,7.6,2,134,2021
27,7.2,0.02,2.8,2,134,2022
13,2.8,0.73,7.3,2,134,2023
22,3.7,0.47,3.7,2,134,2024
13,0.9,0.5,2.4,4,135,2000
11,4.1,0.78,7.6,4,135,2001
7,0,0.69,5,4,135,2002
23,3,0.76,4,4,135,2003
17,2.6,0.7,2.2,4,135,2004
17,4.5,0.04,7.9,4,135,2005
33,5.2,0.2,2.1,4,135,2006
19,6.6,0.68,3.4,4,135,2007
13,0.8,0.22,2.9,4,135,2008
31,4.2,0.39,4.1,4,135,2009
20,4.4,0.28,3.2,4,135,2010
8,3.1,0.74,5.6,4,135,2011
13,7.9,0.6,6.9,4,135,2012
33,7.4,0.09,3.4,4,135,2013
21,1.2,0.11,4,4,135,2014
24,8.9,0.47,4.1,4,135,2015
20,6.1,0.5,6.5,4,135,2016
40,7.5,0.65,5.6,4,135,2017
19,3.9,0.42,5.5,4,135,2018
27,10.8,0.27,8,4,135,2019
19,4.7,0.14,7,4,135,2020
11,4,0.01,7.6,4,135,2021
20,4.1,0.3,2.8,4,135,2022
28,8.7,0.35,7.3,4,135,2023
27,5.6,0.2,3.7,4,135,2024
22,3.7,0.69,2.4,3,136,2000
14,0.6,0.03,7.6,3,136,2001
13,7.8,0.06,5,3,136,2002
34,0,0.39,4,3,136,2003
24,3,0.14,2.2,3,136,2004
13,6.5,0.47,7.9,3,136,2005
27,5.6,0.52,2.1,3,136,2006
31,3.2,0.8,3.4,3,136,2007
25,2.6,0.75,2.9,3,136,2008
18,5.5,0.59,4.1,3,136,2009
16,3.6,0.19,3.2,3,136,2010
13,6.1,0.48,5.6,3,136,2011
15,5.4,0.44,6.9,3,136,2012
27,3.5,0.37,3.4,3,136,2013
23,6.1,0.14,4,3,136,2014
27,4.6,0.15,4.1,3,136,2015
11,3.8,0.1,6.5,3,136,2016
15,5.1,0.26,5.6,3,136,2017
25,11.4,0.26,5.5,3,136,2018
17,1.3,0.11,8,3,136,2019
33,8.1,0.71,7,3,136,2020
12,10.1,0.49,7.6,3,136,2021
29,7,0.5,2.8,3,136,2022
32,9,0.08,7.3,3,136,2023
21,3.1,0.16,3.7,3,136,2024
15,0,0.19,2.4,2,137,2000
15,4.6,0.28,7.6,2,137,2001
16,4.4,0.53,5,2,137,2002
32,6.4,0.23,4,2,137,2003
23,2.8,0.55,2.2,2,137,2004
15,2.9,0.5,7.9,2,137,2005
21,1.3,0.75,2.1,2,137,2006
31,5.5,0.12,3.4,2,137,2007
19,5.2,0.14,2.9,2,137,2008
24,1.9,0.51,4.1,2,137,2009
20,0.7,0.42,3.2,2,137,2010
11,3.3,0.68,5.6,2,137,2011
29,7.5,0.68,6.9,2,137,2012
15,2.1,0.59,3.4,2,137,2013
36,5.7,0.28,4,2,137,2014
23,9.2,0.09,4.1,2,137,2015
15,0,0.61,6.5,2,137,2016
24,6.7,0.61,5.6,2,137,2017
25,5.3,0.03,5.5,2,137,2018
19,4.6,0.26,8,2,137,2019
32,9.4,0.15,7,2,137,2020
15,3.7,0.41,7.6,2,137,2021
22,1.2,0.1,2.8,2,137,2022
18,3.6,0.15,7.3,2,137,2023
12,2,0.2,3.7,2,137,2024
23,5.6,0.73,2.4,5,138,2000
25,4.6,0.1,7.6,5,138,2001
15,3.2,0.3,5,5,138,2002
39,6.1,0.2,4,5,138,2003
34,9.8,0.72,2.2,5,138,2004
26,1.3,0.12,7.9,5,138,2005
17,7.8,0.49,2.1,5,138,2006
21,4.2,0.11,3.4,5,138,2007
36,4.8,0.2,2.9,5,138,2008
20,2.2,0.56,4.1,5,138,2009
